,id,external_id,upload_id,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,type,start_date,start_date_local,timezone,start_latlng,end_latlng,achievement_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,map,trainer,commute,manual,private,flagged,workout_type,average_speed,max_speed,has_kudoed,gear_id,kilojoules,average_watts,device_watts,max_watts,weighted_average_watts
217,647906048,8827D48B-8D19-44F1-9650-9025AF2692AA,714509174.0,{'id': 8583263},Morning Ride,7725.6,1414,1626,40.9,77.7,35.3,Ride,2016-07-20 21:54:36+00:00,2016-07-21 07:24:36+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.93, 138.6]",0,0,0,1,0,0,"{'id': 'a647906048', 'polyline': None, 'summary_polyline': '`z|sEaadmYnInM|@pJtGrLlGNhEpDdF`@j|@~r@~FsApNxKvBe@xJrP`CeAtClLpK`HdBxGJ~HrFjJlJhAbYkJlb@}Ah@zh@x@dE'}",False,False,False,False,False,10.0,5.464,11.2,False,,167.7,118.6,False,,
218,648307803,74971F29-5515-499A-9F01-CEE46FBC2698,714937732.0,{'id': 8583263},Evening Ride,7715.0,1469,1915,34.1,77.3,34.9,Ride,2016-07-21 09:20:46+00:00,2016-07-21 18:50:46+00:00,(GMT+09:30) Australia/Adelaide,"[-34.93, 138.6]","[-34.88, 138.63]",0,0,0,1,0,0,"{'id': 'a648307803', 'polyline': None, 'summary_polyline': 'pvdtE}l}lYy@k@UsOp@cAcBaTwBb@U{Da\\b@_[xKeLwDeE}GeBgRuFqKkDTuBcJgCzAoLgQ}Ah@u}@}s@cC`EePgN}E]uDoDeGAkHsL{@{I{IwH'}",False,False,False,False,False,10.0,5.252,14.1,False,,151.3,103.0,False,,
219,654665110,65850322-B926-41C6-B104-A21080F64463,721757856.0,{'id': 8583263},Morning Ride,7766.4,1535,1815,40.6,77.0,35.2,Ride,2016-07-26 22:26:38+00:00,2016-07-27 07:56:38+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.93, 138.6]",1,0,0,1,0,0,"{'id': 'a654665110', 'polyline': None, 'summary_polyline': 'xy|sE_admYrHlKvArDJzGvGrK~FHlE~DnFZj{@zr@lGsAvMvKzBKbLvPlCkAvBzKzKjItCzSvFjG`HhAxX}Jdd@mAx@re@dAnGm@A'}",False,False,False,False,False,10.0,5.06,10.2,False,,161.3,105.1,False,,
220,842064272,84DB1711-9CCE-4569-94F0-366195A80CC8,932519907.0,{'id': 8583263},Morning Ride,9811.5,1907,2186,72.8,92.7,21.8,Ride,2017-01-23 21:16:38+00:00,2017-01-24 07:46:38+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,0,0,1,0,0,"{'id': 'a842064272', 'polyline': None, 'summary_polyline': '`z|sEuadmYhIbMfAjL|CvHjDvBdGD|ClEjHr@jy@fq@fG_BpNjLvAi@tLjQ|ByA`CxKvErBvGfK^`LtFtIhGvAzZqJhSs@bAlq@wAt@z@R^bFlBdcAeH`i@Qr`@uCWH}E'}",False,False,False,False,False,10.0,5.145,14.4,False,,224.4,117.7,False,,
221,842360355,90D80ECC-8FAE-49B1-B6DD-EB9235CAC3DA,932873804.0,{'id': 8583263},Afternoon Ride,8910.2,1618,1771,42.7,66.1,23.0,Ride,2017-01-24 06:43:35+00:00,2017-01-24 17:13:35+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,1,0,1,0,0,"{'id': 'a842360355', 'polyline': None, 'summary_polyline': 'x|ctE}uxlYoBePqvAlP{AwEav@m`A{Cyw@qIgMjByLeGGmAun@gMa@eUaRaz@wlA'}",False,False,False,False,False,10.0,5.507,10.2,False,,195.0,120.5,False,,
222,843098103,62A23BF7-C796-42BC-B343-061DB12B3444,933636346.0,{'id': 8583263},Morning Ride,10442.0,1729,1991,0.0,55.2,23.0,Ride,2017-01-24 20:16:51+00:00,2017-01-25 06:46:51+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",1,1,0,1,0,0,"{'id': 'a843098103', 'polyline': None, 'summary_polyline': '|y|sEaadmY|HtLzAtLzGrKbHVhDbErEE`|@`s@fGoBpN~L~Ag@fGtHfD~G`AjHyF~@g@vDrFzBtHm@bDlHc@tDmFvENzFxGxIdHhEtIuBhB|@RxIwExPtOnRmAvMh@nNwChJbAzJnCdEgNvJ`CfInF~BKbElCzCA`GjAdCh`@wCeAnXiC[T}Er@F'}",False,False,False,False,False,10.0,6.039,11.4,False,,185.9,107.5,False,,
223,843554842,6565F507-8659-455C-9AB0-789DF12BF426,934178711.0,{'id': 8583263},Evening Ride,10567.3,1959,2287,61.1,56.0,19.5,Ride,2017-01-25 08:22:28+00:00,2017-01-25 18:52:28+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,0,0,1,0,0,"{'id': 'a843554842', 'polyline': None, 'summary_polyline': 't|ctEquxlYiAu@HtEpBM[kT`BgBaYd@aF|AmAoBNaGiCaDFaEqF{BiCeJ~MgJ{CyEaAcJdD{Kq@mMxAqLmPqRjFcR[aIwMtAcFwD}IyMl@iFhFgEq@_ImTqDd@oFdGwAeE{M{GyIoAr@}[sW_E|Cgn@yh@gIiA_DwDwGIoCuBuC{Hm@sIuIeH'}",False,False,False,False,False,10.0,5.394,11.0,False,,217.6,111.1,False,,
224,845619945,010A1822-039C-4C19-B1A4-A95F51571795,936396516.0,{'id': 8583263},Afternoon Ride,10855.0,2027,2330,64.3,73.9,24.5,Ride,2017-01-27 06:37:00+00:00,2017-01-27 17:07:00+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,0,0,1,0,0,"{'id': 'a845619945', 'polyline': None, 'summary_polyline': 'j}ctEqxxlYqBLQ{M_W`Cr@gAmBA~Tet@gDa{B}Ama@i^w{@oxBihBsDzFqDyDmYjPeGsSsRfF'}",False,False,False,False,False,10.0,5.355,10.7,False,,238.8,117.8,False,,
225,849829955,71192C52-13CD-4CED-A4BD-D3DD7D430580,940963335.0,{'id': 8583263},Morning Ride,10235.0,1675,1748,0.0,56.0,23.5,Ride,2017-01-30 21:25:39+00:00,2017-01-31 07:55:39+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",4,1,0,1,0,0,"{'id': 'a849829955', 'polyline': None, 'summary_polyline': 'vy|sEkadmYnItL|@rKlH~LzGHjDvD`Gd@~z@jr@|FeB~NxLhAq@rBlBbI~Mv@tFqFtCfG`FlJ}AbDdFHnIyF`KfGjKxG|BrIiCbGzCTnEkE|MIxKlLlGlCzE^|[{ErZuPrNzB`IbGjCMpDrCvDWhEz@jCvTAx@dTvBG`@yE'}",False,False,False,False,False,10.0,6.11,10.8,False,,169.6,101.3,False,,
226,850136743,E4B6EFF2-18E7-4E27-AE2C-1F1CE126DEB8,941320783.0,{'id': 8583263},Afternoon Ride,10210.5,1812,2015,41.6,56.0,24.5,Ride,2017-01-31 06:39:35+00:00,2017-01-31 17:09:35+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",2,0,0,1,0,0,"{'id': 'a850136743', 'polyline': None, 'summary_polyline': 'b}ctEkvxlYkBcA]oMsVhCp@oA{DgBPsFmC{DCiEoFcCcCwHzOaM|Fq\\g@c\\cCkEeL}GNyOhEoKo@cD}GgCmKjCuFqDeEcJtFkKKaH_DqFwJnAyHkFtGqCqAwGmHuL}A_B}Ad@k[aW{DtCsp@{i@cUsFsGwKo@qI}I_I'}",False,False,False,False,False,10.0,5.635,10.3,False,,197.9,109.2,False,,
227,850966422,4A31EE48-0F46-4BE1-9B80-EB2EE1771B1E,942183218.0,{'id': 8583263},Morning Ride,10493.3,1738,2265,0.0,56.0,23.5,Ride,2017-01-31 21:17:28+00:00,2017-02-01 07:47:28+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",6,0,0,1,0,0,"{'id': 'a850966422', 'polyline': None, 'summary_polyline': 'xy|sEcadmYfIhLpApL|G~KhH^xCbD~H|Aly@|p@tFcBnNhLrBYrLbTl@vF}E~@xEbEbKoAzCfFXrGcG`MvD|HrGvDlKgCzGdDPvEkEjLCdMzKrFjC~D~@hEO`WgE~YeQ|OrBdH~FjCG~DbC|Cz@xJ~TMd@|S|BETiEjAp@xAuBqAj@CnB'}",False,False,False,False,False,10.0,6.038,10.7,False,,171.1,98.5,False,,
228,851341059,75551F98-0170-4101-B080-30BE3E1444ED,942621728.0,{'id': 8583263},Afternoon Ride,10111.7,1749,2276,31.3,56.0,24.5,Ride,2017-02-01 06:54:14+00:00,2017-02-01 17:24:14+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",8,0,0,1,0,0,"{'id': 'a851341059', 'polyline': None, 'summary_polyline': 'n|ctEsuxlY{AsAYyMwVlCbAqA_EuA@cH}BoCAgEwFgCcCmIvQwO~DiYg@s\\cCgE_M_In@mN`EyK{@uD_HsBmJlCcHkEiDaI~F}KWqHwC{E{JpAgFgEfFqAwAgIkHkM}GiCs{@mr@mC|DqOeNwFg@_D}CiH[aH{Ko@{IyIcI'}",False,False,False,False,False,10.0,5.781,10.3,False,,209.5,119.8,False,,
229,852144455,37B6DFAA-C358-4F41-8BFF-1A89A5D81599,943440605.0,{'id': 8583263},Morning Ride,10397.5,1801,4526,0.0,56.0,23.5,Ride,2017-02-01 21:29:29+00:00,2017-02-02 07:59:29+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",6,0,0,1,0,0,"{'id': 'a852144455', 'polyline': None, 'summary_polyline': '`z|sEaadmYpIbMdArKdGhKhIp@vCbDvHrA~x@`q@|F{ArWjQpFtK|@~FsFzBtGrE|IeAhD|EJtHyFxKzFnK~GrBdIiCxGdD@pFsDjIWdNbM|HpCbGHpYmEtZiQlObCxHnFjCGbDdCfDh@zIpUTj@|SvBEPuExAh@'}",False,True,False,False,False,10.0,5.773,11.4,False,,186.3,103.5,False,,
230,852418057,76DBF68F-2677-4FA8-9765-769433BE5620,943771969.0,{'id': 8583263},Afternoon Ride,10036.9,1724,1857,31.3,56.0,24.5,Ride,2017-02-02 07:10:38+00:00,2017-02-02 17:40:38+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",6,0,0,1,0,0,"{'id': 'a852418057', 'polyline': None, 'summary_polyline': 'h{ctE{wxlYcAaN_WhCx@wAsDkA@eGmC_E?aEuFmCuBeIpQ{O~DkYe@m\\uCuEyKeGLaOdEcKm@mE}GcC_KbCsGgEkDcIbG_Li@_IqCiEaKtAyEiE`FkAkAqHgLwQcB^o[cWqDdDup@ej@kFo@eEmD}FG}C_CsCeHu@eJuIkH'}",False,False,False,False,False,10.0,5.822,9.9,False,,191.8,111.3,False,,
231,853157004,00F4399A-0B9E-4985-A750-6C17EB1F4E02,944532457.0,{'id': 8583263},Morning Ride,10545.0,1785,2161,0.0,56.0,24.0,Ride,2017-02-02 21:05:41+00:00,2017-02-03 07:35:41+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",6,0,0,1,0,0,"{'id': 'a853157004', 'polyline': None, 'summary_polyline': '~y|sEaadmY`ItLrA~K`H`LfGP|DpDzET~{@ds@fGwAhV`PzF~JhA|GgFrCdGzElJwA|C`F\\rGeGhLhExIvFpDbK}B`H|Cb@hEqEzMH~KbLtGrChFTl[kEnYiQtOrBnHpFbC|EzVj\\iA`@tTqBd@FkFv@p@'}",False,True,False,False,False,10.0,5.908,11.2,False,,188.8,105.8,False,,
232,857603463,DAA69B59-DD8D-4F5A-9F55-A17193F23EDC,949357451.0,{'id': 8583263},Afternoon Ride,10172.7,1754,1832,31.4,56.0,24.5,Ride,2017-02-03 06:49:14+00:00,2017-02-03 17:19:14+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",4,0,0,1,0,0,"{'id': 'a857603463', 'polyline': None, 'summary_polyline': 'n|ctE{uxlYsAm@c@sNyVfCz@uAoDeAAeHaCwCCiEwFmC}CoI`RaOfF{^o@sV{CmFcL_HTiNbEiKi@mEeH_CsJ|ByHmFoCwGxFkK[gIqCuEcKhAyEaEbFqAmAqH{KeQuBNs\\iVw_@u\\sCdEcO}MqGu@mDeDkGOeHiLo@_JwIiH'}",False,True,False,False,False,10.0,5.8,10.7,False,,193.5,110.3,False,,
233,857635620,3E2E71E6-ED92-428B-83DA-831E56AF1BF0,949389288.0,{'id': 8583263},Morning Ride,10180.2,1824,2001,12.1,56.0,24.5,Ride,2017-02-06 21:19:23+00:00,2017-02-07 07:49:23+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",3,0,0,1,0,0,"{'id': 'a857635620', 'polyline': None, 'summary_polyline': '~y|sEiadmYrIrMr@bJfDtIj[jK~x@`q@tF_BjOpLvAk@zFdHfEfKVnEqFxAhGpEvJuApCjBpB`EpAlOfGjFgAvF_DlBiAjEjKaCtBhAJhIgCrHdBhLrNlPaC_AwAnLr@dNaDxJz@nJjClEyMpKxBnHvFbCEtDdCbDGxFfAdCtXm@f@`N'}",False,False,False,False,False,10.0,5.581,11.4,False,,175.1,96.0,False,,
234,857921558,56992F28-83DC-46B0-8350-F1D145EB7178,949729493.0,{'id': 8583263},Afternoon Ride,3419.9,826,942,78.8,94.0,23.6,Ride,2017-02-07 06:46:25+00:00,2017-02-07 17:16:25+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.93, 138.61]",0,0,0,1,0,0,"{'id': 'a857921558', 'polyline': None, 'summary_polyline': 'z}ctEwxxlYkBp@?tEtBSSgXtGsl@NiYd@{AjF_AOwDqAgAbAoFIaPkBkt@xBf@'}",False,False,False,False,False,10.0,4.14,12.1,False,,93.4,113.1,False,,
235,857969837,C1660A31-6D05-423A-A3AF-19A90D326F44,949792064.0,{'id': 8583263},Afternoon Ride,7125.1,1440,4581,20.0,61.0,35.1,Ride,2017-02-07 07:02:55+00:00,2017-02-07 17:32:55+00:00,(GMT+09:30) Australia/Adelaide,"[-34.93, 138.61]","[-34.88, 138.63]",0,0,0,1,0,0,"{'id': 'a857969837', 'polyline': None, 'summary_polyline': '~mdtEim~lYlDk@QuEuBQu@sDu[`AwZlK_MgEuDsH{A{PsFiKqDZuBkJmCnAaLyPcB^c[_W{D`Dwp@ej@uFk@sDcDyG]uGmKs@oJsIcH'}",False,False,False,False,False,10.0,4.948,11.1,False,,134.1,93.1,False,,
236,858767689,81EFC3F2-3EB4-4251-888A-09EBE4B020C4,950600224.0,{'id': 8583263},Morning Ride,9815.5,1749,1871,0.0,56.0,23.9,Ride,2017-02-07 21:24:16+00:00,2017-02-08 07:54:16+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",6,0,0,1,0,0,"{'id': 'a858767689', 'polyline': None, 'summary_polyline': '|y|sEcadmYzH~KrAdLfD~Ht[fKlx@`q@lG{ArNnLbBe@nFdHnFfPgGxBxDlGdKV|BdGc@vDaFnDFdHzEzGpJlGvH_CfBt@^zHcCrGDhDrDtNtGtHcBlMp@zLsC`Kt@hJjCzEeM`JHlBlBvFjFzBIdEnChDQzEpAxCnXq@nAtM'}",False,False,False,False,False,10.0,5.612,11.5,False,,172.6,98.7,False,,
237,859904172,C05B8D81-D85C-46FD-A22E-FD7242D7A98A,951810833.0,{'id': 8583263},Morning Ride,10098.3,1872,2178,0.0,56.0,24.5,Ride,2017-02-08 21:16:12+00:00,2017-02-09 07:46:12+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",5,0,0,1,0,0,"{'id': 'a859904172', 'polyline': None, 'summary_polyline': 'zy|sEcadmYzHfLrAtK|ChIxZlKdy@lp@pGoAnNlLhB[rF|GfFbPqF|B]pD|FrBfHUlCpDTzEgGdG?pF|MrOjD~@fGeChBz@^vHyBbGA~EnD|LvGtIuAhKf@nOuCzIp@lJpCxEgNtK|B`HfG`DKvDlCjDGhGbAhBpX{@r@dPj@U'}",False,True,False,False,False,10.0,5.394,12.0,False,,175.9,94.0,False,,
238,860215738,49069B12-7D1A-4BB0-9B3D-097E4C01C68F,952190112.0,{'id': 8583263},Afternoon Ride,9986.1,1922,2064,59.7,56.0,19.5,Ride,2017-02-09 07:16:44+00:00,2017-02-09 17:46:44+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",3,1,0,1,0,0,"{'id': 'a860215738', 'polyline': None, 'summary_polyline': 'j|ctEyuxlYqAc@v@KoAoN{VnCt@uAuD{AHaGiCiDAmEuFiCyBuHtMoKwCgFcAaJbDmKq@cM|AyLkGcHoDqN@eFnBkFWoHoMx@kPqPIeGlFqE`@eDaCmG_Lk@aB_F~EoAsE_P_HeJwBZ_}@at@sCfEaPkNgF]cDsDsHYoGqKo@sI}IgI'}",False,False,False,False,False,10.0,5.196,9.2,False,,199.0,103.5,False,,
239,864447284,FFE3DAD4-CD42-4358-89F2-EDF068BC4899,956728055.0,{'id': 8583263},Morning Ride,9854.1,1577,1857,0.0,56.0,24.5,Ride,2017-02-12 21:23:57+00:00,2017-02-13 07:53:57+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",5,0,0,1,0,0,"{'id': 'a864447284', 'polyline': None, 'summary_polyline': 'xy|sE}`dmYlIjLfApKvC`IpYdJb{@jr@bG{ArNdLbB_@|HrK~CvLsFpBc@dD`GbCtHWzC~Gk@~DyEhDAzGfN|NxC~@zFeCvBx@XdIsBhFC|EpDpMzGhI{ApKh@`NwCvJt@rJrC~EoJhGkBzBNdBrBdFlF`CGvDpCrDQ|EhAjC|Xo@r@|M'}",False,False,False,False,False,10.0,6.249,10.9,False,,174.9,110.9,False,,
240,864716545,B630CF13-F001-45E9-8F9D-D1DC9BB5B9FD,957053586.0,{'id': 8583263},Afternoon Ride,9863.7,1757,1915,59.5,56.0,19.6,Ride,2017-02-13 07:14:21+00:00,2017-02-13 17:44:21+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",6,0,0,1,0,0,"{'id': 'a864716545', 'polyline': None, 'summary_polyline': 'j}ctEgxxlYmBAYkMaWzBv@uAuDsABeGiCqDCkEgFcCcCiHlM_LgCgEaAmJxCcLo@cMfB_LyGeIkDoM@wFpBsEa@mIqMxAaPgQAkGdFmENkFeCmEgK[eBiF|EyAoAiHiEmIqEuFeB^m}@{s@{CrDaPgN}Fa@yBaDiGC_CaD_AT_DaJW_H{I{H'}",False,False,False,False,False,10.0,5.614,10.7,False,,224.7,127.9,False,,
241,865423039,CE32553D-E0BB-47AF-BFB7-E2205894DCFA,957775612.0,{'id': 8583263},Morning Ride,9877.0,1671,1855,0.0,56.0,24.5,Ride,2017-02-13 21:11:37+00:00,2017-02-14 07:41:37+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",4,0,0,1,0,0,"{'id': 'a865423039', 'polyline': None, 'summary_polyline': '~y|sEeadmYdIpLjAhLfHdLrGPfDlD|HpAdy@~p@bG}ApNnLpAo@fGjHnFrPuFfBi@jDbG`CnGa@nCxBh@bHwFlFa@dCjFbLzKnHxG_CtBz@XdH}BhG?dFvDxMjGpHwAnLt@fMcDtK~@pJlClEcNvJ|B~HzFtCIpDnCdDM|ElAbDpXq@f@vN'}",False,True,False,False,False,10.0,5.911,11.2,False,,169.7,101.6,False,,
242,865728073,8A356047-1F0E-491C-9D4E-D75B7B6A7897,958137851.0,{'id': 8583263},Afternoon Ride,9922.9,2004,2065,59.7,56.0,19.5,Ride,2017-02-14 06:43:00+00:00,2017-02-14 17:13:00+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",0,0,0,1,0,0,"{'id': 'a865728073', 'polyline': None, 'summary_polyline': 'b}ctEcwxlY_BGv@@_AkAWeL}VfCr@yAwDqAFeGcCcDGyEwFaCyBcIdNgK{CiEeAkJbDuKu@uM|AwLkGwGmDeNMcF|B{F]sH{MhAwOyPIgGhFkEb@sDgCeGiL{@qAuE`FgAmAuHiDyGcGwHcBb@i}@at@wC|D}OcNwFe@eC_DuHa@yGwKy@aJuIwH'}",False,False,False,False,False,10.0,4.952,9.7,False,,190.2,94.9,False,,
243,866582388,A19FF693-99A0-4777-A0E6-046A8C7E1C72,959014324.0,{'id': 8583263},Morning Ride,10138.1,1944,2448,0.0,56.0,23.6,Ride,2017-02-14 21:26:05+00:00,2017-02-15 07:56:05+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,0,0,1,0,0,"{'id': 'a866582388', 'polyline': None, 'summary_polyline': '~y|sEcadmYjIvLz@|JfDlInDdCfGJ|CfD~ETv{@|r@`GuAvNfLxAi@jIhLbDlM{FlAa@fDlF|BhIGpCnFc@dFaFnDDnG|PjPrIuBfBz@\\zH}BzF@zEpDrMlGtH{AlLt@pM_D~KbApJdC~DaN`KbCdIxFdCElDdCnD?rGbAnBrX{@v@hOvCE}Az@'}",False,False,False,False,False,10.0,5.215,10.5,False,,174.6,89.8,False,,
244,872697019,E20F298D-0A29-4C4A-B9EC-58D3CE16B3CD,965599175.0,{'id': 8583263},Afternoon Ride,173.8,78,838,0.0,27.1,24.8,Ride,2017-02-15 06:57:27+00:00,2017-02-15 17:27:27+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.92, 138.58]",0,0,1,1,0,0,"{'id': 'a872697019', 'polyline': None, 'summary_polyline': 'f}ctEgyxlYqBnAKeF'}",False,False,False,False,False,10.0,2.228,5.3,False,,1.5,19.7,False,,
245,872831416,DCDBFE61-3031-4637-B860-153A70C3C59D,965728869.0,{'id': 8583263},Morning Ride,7066.9,1481,1684,0.0,41.0,24.0,Ride,2017-02-19 21:20:40+00:00,2017-02-20 07:50:40+00:00,(GMT+09:30) Australia/Adelaide,"[-34.9, 138.62]","[-34.92, 138.58]",0,0,0,1,0,0,"{'id': 'a872831416', 'polyline': None, 'summary_polyline': 'jp_tEymamYxPpN|FcBtNhLrAm@xAzApIlNrAnHaGhAo@nDdGbCnHUbCrCJlHgGlFl@|GlP`OvHwB~BhAX|FcC`HHtErDfNpGpIgBrKz@xLeDlLbAtJhCbEgNtJnCnIvFpCEnDhCvCMjGrAfCfXy@|AdQ'}",False,False,False,False,False,10.0,4.772,9.9,False,,130.2,87.9,False,,
246,873114980,E9A557B7-39A3-4FEC-950E-EB3BC3DE531F,966068812.0,{'id': 8583263},Afternoon Ride,9899.7,2008,2344,31.3,56.0,24.0,Ride,2017-02-20 06:51:20+00:00,2017-02-20 17:21:20+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",1,0,0,1,0,0,"{'id': 'a873114980', 'polyline': None, 'summary_polyline': '`zctEwvxlYWeOaWdCt@uAoDgABuGkCmDEkEeFsBcC}HtMuKqCoEcAoJzCeKm@cN~AkLoGuHeDoMEoFtBeH[wFqMbAgPqPGoGnFwEZgDsBuFoLeAcBmE~EsBkFcPoGgIyAh@o}@{s@yCpDsOwM{Fq@mCwCkH_@oCuBwCqHu@}IuIsH'}",False,False,False,False,False,10.0,4.93,10.3,False,,190.1,94.7,False,,
247,873872382,C15EDD66-C148-4634-9596-28AEBE6D7421,966844306.0,{'id': 8583263},Morning Ride,9857.2,1708,2148,0.0,56.0,24.5,Ride,2017-02-20 21:14:34+00:00,2017-02-21 07:44:34+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",0,1,2,1,0,0,"{'id': 'a873872382', 'polyline': None, 'summary_polyline': '|y|sEgadmYhI|Lv@xInDrJvDjCbGNxCvC~EXv{@`s@fGaBlNhLlBUpFbHfD|Gx@~GqFhAc@vDnG~BpHUlCxGe@nD}E~DIxFpIzKhGlDdI_CdBz@TfI{BbG?bEjD|MxGjHwA`Nn@`LcD|Kz@xIrC~E_NfKzBtH|FpCE~DhC`DOhFpAtCpX}@hAbO'}",False,False,False,False,False,10.0,5.771,10.7,False,,174.2,102.0,False,,
248,874231829,F9C9974F-BC83-4BB1-8AA8-D631995E622E,967274489.0,{'id': 8583263},Afternoon Ride,12642.1,2431,5656,66.4,62.9,19.5,Ride,2017-02-21 06:51:27+00:00,2017-02-21 17:21:27+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.9, 138.64]",1,0,0,1,0,0,"{'id': 'a874231829', 'polyline': None, 'summary_polyline': 'z}ctEgxxlYqBj@q@gOyVdCz@mAmDeAE_HeCcDBaEqFaCgCmI|MuKuCcEcAiJzCkKg@yM`BqKsIwLmB}JvBiTqBaCcKtByOcPKmHzFmF[wGyCiCoJ]{AqEfFaBmAiH_GkK}eA}x@sC`EiPoN}Ec@eD_DcHYcHyKk@eJiLcLcV|VcFuGjBgCPjAqAaA_AxCoBt@}FmYpn@{VdWeDlVeN`C|Fv@a@'}",False,False,False,False,False,10.0,5.2,17.5,False,,330.3,135.9,False,,
249,875073454,A5187082-A092-4637-9649-AEBD2D8D5C98,968131258.0,{'id': 8583263},Morning Ride,9900.2,1766,2008,0.0,56.0,24.5,Ride,2017-02-21 21:22:05+00:00,2017-02-22 07:52:05+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",1,0,0,1,0,0,"{'id': 'a875073454', 'polyline': None, 'summary_polyline': '|y|sEeadmYfIzLdA`K~CfIl[lKpx@rp@lGoA|NlLxAq@`HlJpCrFt@`HmFt@m@`E|FzB|HQlCdGWbEgF`E?rGnHjJdHdEjH{BlBl@d@rH{BnGDlEnDfNfGtGmAhLl@`N{CbL~@pJdCfEaN|KhCxHtFzBItDjCdDK|EjAzClXs@t@nN'}",False,False,False,False,False,10.0,5.606,10.7,False,,162.6,92.1,False,,
250,875458529,44EB6B90-419F-4903-924B-92A96434EBDD,968587380.0,{'id': 8583263},Afternoon Ride,9942.2,1938,4954,58.3,56.0,19.5,Ride,2017-02-22 07:06:40+00:00,2017-02-22 17:36:40+00:00,(GMT+09:30) Australia/Adelaide,"[-34.92, 138.58]","[-34.88, 138.63]",1,0,0,1,0,0,"{'id': 'a875458529', 'polyline': None, 'summary_polyline': '~|ctE_xxlYgB@c@eNwVnCz@qAsDuAHaGqC}DGgEaFoBsCsIdNeKkC_EiAoJxCeKg@}NzA}KmGkHiDsMYeE`CoGQ{HwM~@_PuPMgGvFkFAgG{BgDyKi@qAcE~EyAgF}PqG_IaCFm|@qs@uC`EuO}MgFm@sEwDeGKaHoLq@oIqIiH'}",False,False,False,False,False,10.0,5.13,10.0,False,,200.9,103.7,False,,
251,876241347,33011354-9521-4E3B-B23E-CEBC8019161B,969389038.0,{'id': 8583263},Morning Ride,9826.0,1727,1880,0.0,56.0,24.5,Ride,2017-02-22 21:28:00+00:00,2017-02-23 07:58:00+00:00,(GMT+09:30) Australia/Adelaide,"[-34.88, 138.63]","[-34.92, 138.58]",2,0,0,1,0,0,"{'id': 'a876241347', 'polyline': None, 'summary_polyline': '~y|sEeadmYhIxL~@vJbDxIrYzInz@fr@pGuAjNhL~Ai@~FpHlDnHv@xGuFlA]jDzFxB`IMlCzF_@tEkFjEDnFjNpOnDt@hGkCzAbAVxGyBvGBzElDvMnGlHyArLr@jM_D`L|@jJlChEyMpKxBzHxFlCA|DfC|CMvFlA`CjXu@nAjN'}",False,True,False,False,False,10.0,5.69,10.5,False,,155.4,90.0,False,,
