ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date,,,,,,,,,,,,,,,,,,,,
1461744442,Cook Inc : Idle Tycoon,4.5,6,0,,Qin Fan,4+,EN,148049920,Games,"Games, Simulation, Strategy",20/05/2019,20/05/2019,,,,,,,,,,,,,,,,,,,,
1461748666,Harvester idle : cut the weed,,,0,,Ksenia Aprelkova,4+,EN,80663552,Games,"Games, Puzzle, Strategy",3/05/2019,31/05/2019,,,,,,,,,,,,,,,,,,,,
1461766640,Boingy,,,0.99,,Eleanor Ford Designs,4+,EN,58010624,Games,"Games, Strategy, Casual",9/05/2019,9/05/2019,,,,,,,,,,,,,,,,,,,,
1462057360,Zoo Complete,,,0,"0.99, 1.99, 14.99, 3.99, 7.99, 29.99",Lu Tian,4+,EN,8164352,Games,"Games, Puzzle, Strategy, Education",19/05/2019,19/05/2019,,,,,,,,,,,,,,,,,,,,
1462102474,Flippy Square,,,0,,Turtle & Sons,4+,EN,111336448,Games,"Games, Puzzle, Strategy",2/05/2019,29/06/2019,,,,,,,,,,,,,,,,,,,,
1462123241,SpaceWars Combat Dogfight 3D,,,0,,ROBERT ADAMS,9+,EN,102450176,Games,"Games, Strategy, Action",3/05/2019,13/05/2019,,,,,,,,,,,,,,,,,,,,
1462164206,Guess Her Age,4,41,0,2.99,Hanja Devi,4+,EN,72613888,Games,"Games, Trivia, Strategy, Entertainment",21/05/2019,18/07/2019,,,,,,,,,,,,,,,,,,,,
1462254954,Colony Quest : Space Defense,,,1.99,,Umat Basaran,4+,EN,191322112,Games,"Games, Strategy, Puzzle, Entertainment",3/05/2019,3/05/2019,,,,,,,,,,,,,,,,,,,,
1462257131,Opps Egg,,,0,,Bithub,4+,EN,19213312,Games,"Games, Strategy, Board, Entertainment",3/05/2019,3/05/2019,,,,,,,,,,,,,,,,,,,,
1462260773,Defense of Barbarians,,,0,2.99,korivi ganesh,12+,EN,57188352,Games,"Games, Strategy, Simulation",4/05/2019,29/05/2019,,,,,,,,,,,,,,,,,,,,
1462275743,Animal fishing Tycoon,,,0,,Viktor Trukhnov,4+,EN,129133568,Games,"Games, Entertainment, Strategy, Simulation",10/05/2019,17/05/2019,,,,,,,,,,,,,,,,,,,,
1462324486,"""Papa's Donuteria To Go!""",5,80,1.99,"4.99, 1.99, 0.99, 4.99, 1.99, 0.99",Flipline Studios,4+,EN,90510336,Games,"Games, Strategy, Simulation",7/06/2019,16/07/2019,,,,,,,,,,,,,,,,,,,,
1462333087,420 USA,,,0,,steven powers,17+,EN,62215168,Games,"Games, Social Networking, Board, Strategy",4/05/2019,16/05/2019,,,,,,,,,,,,,,,,,,,,
1462347121,War Status for Clash of Clans,,,0.99,,Jeroen Benckhuijsen,4+,EN,33163264,Games,"Games, Strategy, Utilities",26/05/2019,26/05/2019,,,,,,,,,,,,,,,,,,,,
1462356863,Clout Competitions,,,0,,Richard Tabor,17+,EN,6813696,Games,"Games, Lifestyle, Sports, Strategy",25/07/2019,25/07/2019,,,,,,,,,,,,,,,,,,,,
1462374637,Cell Expansion Wars,2.5,6,0,"2.99, 4.99",MOBIRIX,4+,"EN, FR, DE, HI, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR, VI",38032384,Games,"Games, Puzzle, Strategy, Entertainment",28/05/2019,27/06/2019,,,,,,,,,,,,,,,,,,,,
1462450666,LogJump,4.5,20,0,0.99,Alland Timas,9+,EN,219003904,Games,"Games, Casual, Strategy, Entertainment",28/06/2019,29/07/2019,,,,,,,,,,,,,,,,,,,,
1462511327,Fancy Tile Puzzle,,,0,,Joe Kovalk-Haas,4+,EN,119989248,Games,"Games, Puzzle, Strategy",24/05/2019,1/06/2019,,,,,,,,,,,,,,,,,,,,
1462520426,Money Maker Tycoon,,,0,,Hikmet Duran,12+,EN,118727680,Games,"Games, Simulation, Strategy",8/05/2019,8/05/2019,,,,,,,,,,,,,,,,,,,,
1462554227,Finger Defance - infinite day,,,0,,Berkay Oztunc,12+,EN,86261760,Games,"Games, Adventure, Strategy",8/05/2019,21/05/2019,,,,,,,,,,,,,,,,,,,,
1462561926,Zeitnot Chess Timer,,,0,,"Gavin Anthony, Inc.",4+,EN,39954432,Games,"Games, Utilities, Strategy",4/07/2019,4/07/2019,,,,,,,,,,,,,,,,,,,,
1462563896,Wood-Block,,,0,"1.99, 4.99, 0.99, 9.99, 0.99",Lin Zhao,4+,"EN, ZH, ZH",34254848,Games,"Games, Entertainment, Puzzle, Strategy",7/05/2019,26/06/2019,,,,,,,,,,,,,,,,,,,,
1462585699,MatchVille,,,0,0.99,8Floor,4+,EN,296713216,Games,"Games, Strategy, Family, Entertainment",29/07/2019,29/07/2019,,,,,,,,,,,,,,,,,,,,
1462595486,Kiloton,,,0,,V. Kevin Russ,4+,EN,80356352,Games,"Games, Strategy, Puzzle",10/05/2019,20/05/2019,,,,,,,,,,,,,,,,,,,,
1462595486,Kiloton,,,0,,V. Kevin Russ,4+,EN,80356352,Games,"Games, Strategy, Puzzle",10/05/2019,20/05/2019,,,,,,,,,,,,,,,,,,,,
1462598403,Animal Notes,,,4.99,,Jinny Lab Inc.,4+,EN,115617792,Games,"Games, Strategy, Puzzle",13/06/2019,13/06/2019,,,,,,,,,,,,,,,,,,,,
1462628875,Mr GOAL,,,0,,Le Dai,4+,EN,143213568,Games,"Games, Sports, Entertainment, Strategy",14/05/2019,25/07/2019,,,,,,,,,,,,,,,,,,,,
1462678041,Idle Bomber - Idle & Clicker,,,0,1.99,Rafael Sian de Freitas,4+,EN,113328128,Games,"Games, Strategy, Casual",8/05/2019,15/06/2019,,,,,,,,,,,,,,,,,,,,
1462678041,Idle Bomber - Idle & Clicker,,,0,1.99,Rafael Sian de Freitas,4+,EN,113328128,Games,"Games, Strategy, Casual",8/05/2019,15/06/2019,,,,,,,,,,,,,,,,,,,,
1462680635,"""On Paper Sports Basketball '20""",,,2.99,,Chad Banfield,4+,EN,43739136,Games,"Games, Strategy, Sports, Sports",11/05/2019,8/07/2019,,,,,,,,,,,,,,,,,,,,
1462691855,2-O,,,0,,Rhys Jenkins,4+,EN,12339200,Games,"Games, Casual, Strategy",1/08/2019,1/08/2019,,,,,,,,,,,,,,,,,,,,
1462721779,Store of Legends,,,0,,"""Mrazzzzz's""",4+,"EN, KO",56964096,Games,"Games, Action, Productivity, Strategy",17/05/2019,26/05/2019,,,,,,,,,,,,,,,,,,,,
1462722690,Great Conqueror: Rome,4.5,105,0.99,"10.99, 1.99, 1.99, 1.99, 8.99, 19.99, 9.99, 7.99, 49.99",EASY Inc.,9+,"EN, JA, KO, ZH, ZH",219094016,Games,"Games, Strategy, Simulation",27/06/2019,27/07/2019,,,,,,,,,,,,,,,,,,,,
1462754435,Colored Balls!,,,0,,Mustafa Cengiz,4+,EN,54128640,Games,"Games, Strategy",8/05/2019,8/05/2019,,,,,,,,,,,,,,,,,,,,
1462828097,Geometric Racing,,,0,,Mustafa Cengiz,4+,EN,108888064,Games,"Games, Strategy, Racing",9/05/2019,9/05/2019,,,,,,,,,,,,,,,,,,,,
1462839089,Rise of Tanks,,,0,"49.99, 4.99, 0.99",VO HUU MINH TRI,12+,EN,327823360,Games,"Games, Action, Strategy",30/05/2019,30/05/2019,,,,,,,,,,,,,,,,,,,,
1462847107,RagnarD,,,0,"9.99, 4.99, 29.99, 44.99, 99.99, 1.99",Jun woo Kim,12+,EN,440239104,Games,"Games, Strategy, Action",2/08/2019,2/08/2019,,,,,,,,,,,,,,,,,,,,
1462862672,Break Bricks.,,,1.99,"1.99, 1.99, 1.99",Nam Le,4+,EN,152708096,Games,"Games, Puzzle, Strategy, Entertainment",23/05/2019,27/05/2019,,,,,,,,,,,,,,,,,,,,
1462869167,Swiss Poker,,,0,"0.99, 1.99, 2.99",CVspot GmbH,17+,EN,254109696,Games,"Games, Card, Strategy",13/06/2019,25/07/2019,,,,,,,,,,,,,,,,,,,,
1462878617,Egg Shockers 2,,,0,0.99,amine Eddaha,4+,EN,474457088,Games,"Games, Action, Strategy, Sports",12/05/2019,12/05/2019,,,,,,,,,,,,,,,,,,,,
1462886536,Elvi Math,,,0,,Eduardo Amador Garcia,4+,"EN, ES",24488960,Games,"Games, Strategy",25/05/2019,19/06/2019,,,,,,,,,,,,,,,,,,,,
1462895372,Kawaii Plants - Merge Tycoon,,,0,"0.99, 9.99, 19.99, 4.99, 3.99, 49.99, 99.99, 7.99, 1.99",Noxfall Studios SL,4+,EN,99472384,Games,"Games, Simulation, Strategy, Entertainment",20/06/2019,16/07/2019,,,,,,,,,,,,,,,,,,,,
1462908562,Despotism 3k,,,2.99,,Nikolai Kuznetsov,12+,"EN, RU",109776896,Games,"Games, Strategy, Simulation",19/05/2019,28/06/2019,,,,,,,,,,,,,,,,,,,,
1462910518,Hero Park,4.5,7,0,"0.99, 4.99, 9.99, 19.99, 49.99, 99.99, 7.99, 5.99, 9.99, 1.99",Martin Dirks,12+,EN,269755392,Games,"Games, Strategy, Simulation",2/08/2019,2/08/2019,,,,,,,,,,,,,,,,,,,,
1462946557,Slide Puzzle Wear - Watch Game,,,0.99,,Tocapp Games S.L.,4+,EN,50769920,Games,"Games, Entertainment, Puzzle, Strategy",12/05/2019,25/07/2019,,,,,,,,,,,,,,,,,,,,
1463010014,Rise and Conflict,,,0,"4.99, 9.99, 19.99, 49.99, 99.99, 4.99, 9.99, 19.99, 49.99, 4.99",Beibei Fu,9+,EN,2323031040,Games,"Games, Strategy, Entertainment, Simulation",24/07/2019,24/07/2019,,,,,,,,,,,,,,,,,,,,
1463025047,BrainFit SMART Moves,,,0,,BrainFit,4+,EN,584587264,Education,"Education, Games, Puzzle, Strategy",1/06/2019,18/07/2019,,,,,,,,,,,,,,,,,,,,
1463051557,Hop.io - Tap n Jump,,,0,0.99,Hopes,4+,EN,113289216,Games,"Games, Strategy, Casual",11/05/2019,11/05/2019,,,,,,,,,,,,,,,,,,,,
1463080343,New Ball Blast Challenge,,,0,,Zain Ul Abdain,4+,EN,93342720,Games,"Games, Simulation, Strategy, Entertainment",20/05/2019,20/05/2019,,,,,,,,,,,,,,,,,,,,
1463166209,Castle Defender - Idle War,3.5,8,0,,GeniApps,4+,"EN, ZH",27986944,Games,"Games, Entertainment, Strategy, Action",1/06/2019,25/07/2019,,,,,,,,,,,,,,,,,,,,
1463181286,PocketAchilles,,,1.99,,Bob Tedesco,12+,EN,56026112,Games,"Games, Strategy",13/05/2019,23/05/2019,,,,,,,,,,,,,,,,,,,,
1463183432,Idle Colony Tycoon,2,5,0,"0.99, 4.99, 9.99, 19.99, 49.99, 99.99",Alexandru Craciun,4+,EN,112525312,Games,"Games, Entertainment, Strategy, Simulation",28/07/2019,28/07/2019,,,,,,,,,,,,,,,,,,,,
1463219987,Quiz For Robux Pro Guide,4.5,29,0,,Abdeslam Ghanem,4+,EN,56589312,Games,"Games, Reference, Trivia, Strategy",12/05/2019,12/05/2019,,,,,,,,,,,,,,,,,,,,
1463254681,Zone Assault,5,9,0,,Matthew Brennan,17+,EN,82481152,Games,"Games, Social Networking, Strategy",15/06/2019,17/06/2019,,,,,,,,,,,,,,,,,,,,
1463268355,Auto Chess Defense,,,0,,Bao Quang,4+,EN,277204992,Games,"Games, Strategy, Adventure",26/05/2019,26/05/2019,,,,,,,,,,,,,,,,,,,,
1463272089,IGI Commando Jungle Battle 3D,,,0,,Salman Nazir,12+,EN,191176704,Games,"Games, Strategy, Action",16/05/2019,16/05/2019,,,,,,,,,,,,,,,,,,,,
1463274472,TABS io,4,7,0,,amine Eddaha,4+,EN,123085824,Games,"Games, Social Networking, Strategy, Action",13/05/2019,13/05/2019,,,,,,,,,,,,,,,,,,,,
1463317295,CodeMonkey Jr. Pre-coding Game,,,0,,CodeMonkey Studios Inc,4+,EN,31665152,Education,"Education, Puzzle, Strategy, Games",2/07/2019,11/07/2019,,,,,,,,,,,,,,,,,,,,
1463324262,Dunk Arrow,,,0,"0.99, 0.99, 1.99, 3.99, 6.99",Francisco Sanchez,9+,EN,146592768,Games,"Games, Action, Strategy",12/06/2019,5/07/2019,,,,,,,,,,,,,,,,,,,,
1463351287,Jewel Adventure - Match 3 Game,4.5,475,0,"0.99, 0.99, 6.99, 4.99, 4.99, 15.99, 9.99, 29.99",Mindgo limited,4+,"EN, JA, ZH, ZH",109021184,Games,"Games, Strategy, Entertainment, Puzzle",16/05/2019,27/06/2019,,,,,,,,,,,,,,,,,,,,
1463353050,Revenge : Chase & Shoot,,,0,"2.99, 8.99, 3.49, 4.99, 0.99, 2.99",Beacon Studio,12+,"EN, KO, ZH",345027584,Games,"Games, Action, Strategy",30/07/2019,30/07/2019,,,,,,,,,,,,,,,,,,,,
1463357523,Fill Me?,,,0,,Mintah Games,4+,EN,78158848,Games,"Games, Strategy, Simulation",14/05/2019,14/05/2019,,,,,,,,,,,,,,,,,,,,
1463359882,Build Cubics,,,0,,Splash Colors,4+,EN,49298432,Games,"Games, Entertainment, Strategy, Puzzle",17/05/2019,17/05/2019,,,,,,,,,,,,,,,,,,,,
1463369526,Tap Warrior Avenger,,,0,"1.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",\u5b89\u5fbd\u68ee\u5ea6\u79d1\u6280\u6709\u9650\u516c\u53f8,12+,EN,363789312,Games,"Games, Role Playing, Strategy",27/05/2019,28/05/2019,,,,,,,,,,,,,,,,,,,,
1463393644,Cricket Captain 2019,4.5,6,0,8.99,Childish Things Ltd,4+,EN,561289216,Games,"Games, Sports, Sports, Strategy",11/06/2019,17/06/2019,,,,,,,,,,,,,,,,,,,,
1463412164,Sketch Wars: Tower Defense,,,0,,eli shulga,12+,EN,29392896,Games,"Games, Strategy",11/06/2019,15/07/2019,,,,,,,,,,,,,,,,,,,,
1463433291,Fast Math - Tips & Tricks,,,0,"0.99, 0.99, 0.99, 0.99, 0.99, 3.99",Mathieu Bolard,4+,"EN, FR",13031424,Education,"Education, Strategy, Trivia, Games",21/06/2019,24/06/2019,,,,,,,,,,,,,,,,,,,,
1463445038,Hay Stack Game,,,0,,David Koppe,4+,EN,176319488,Games,"Games, Strategy, Action",16/05/2019,20/05/2019,,,,,,,,,,,,,,,,,,,,
1463449277,Jelly Fruitas,,,0,"0.99, 14.99, 0.99, 4.99, 9.99",Omekasoft,4+,EN,165485568,Games,"Games, Puzzle, Strategy",18/06/2019,18/06/2019,,,,,,,,,,,,,,,,,,,,
1463475814,TT2 Raid Optimizer,4,21,0,4.99,Nicholas Priore,4+,EN,68807680,Games,"Games, Strategy, Simulation",18/05/2019,25/07/2019,,,,,,,,,,,,,,,,,,,,
1463488992,Artik Jump,,,0,"0.99, 2.99, 3.99, 0.99, 1.99, 3.99",Toro Digital Creative S.A de C.V,9+,EN,241289216,Games,"Games, Adventure, Strategy",2/08/2019,2/08/2019,,,,,,,,,,,,,,,,,,,,
1463509506,"""Andy's dream\u2122-resurrection""",,,0,,Vanderbilt Louise,9+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",35999744,Games,"Games, Strategy, Adventure",16/05/2019,27/05/2019,,,,,,,,,,,,,,,,,,,,
1463532329,Opp Ball,3.5,6,0,,Yong Qiang,4+,EN,92555264,Games,"Games, Board, Strategy",28/05/2019,23/07/2019,,,,,,,,,,,,,,,,,,,,
1463541329,Rebuild - fighting zombies,,,0.99,,Kevend Lee,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",33445888,Games,"Games, Social Networking, Strategy, Role Playing",21/05/2019,21/05/2019,,,,,,,,,,,,,,,,,,,,
1463600215,Yohoh.io,,,1.99,,amine Eddaha,4+,EN,54413312,Games,"Games, Strategy, Sports, Action",21/05/2019,21/05/2019,,,,,,,,,,,,,,,,,,,,
1463612328,"""Don't Fear the Dark""",,,0,,Mohammad Reza Taesiri,9+,EN,103723008,Games,"Games, Casual, Strategy",16/05/2019,20/05/2019,,,,,,,,,,,,,,,,,,,,
1463623448,Idle Space Miner,,,0,"0.99, 0.99, 1.99, 3.99, 0.99",Hanlei Qin,4+,EN,79284224,Games,"Games, Simulation, Entertainment, Strategy",26/05/2019,20/06/2019,,,,,,,,,,,,,,,,,,,,
1463686437,-LinkIn Path Cross Connection-,,,1.99,,Priti Kaloni,4+,EN,7810048,Games,"Games, Business, Strategy, Puzzle",26/05/2019,26/05/2019,,,,,,,,,,,,,,,,,,,,
1463689143,Idle Toll 3D,3.5,11,0,,hugo dumouch,4+,EN,96029696,Games,"Games, Simulation, Entertainment, Strategy",1/06/2019,2/08/2019,,,,,,,,,,,,,,,,,,,,
1463718356,Island Saver,5,5,0,,Michigan State University GEL Lab,4+,EN,539030528,Games,"Games, Strategy, Education, Action",17/05/2019,8/06/2019,,,,,,,,,,,,,,,,,,,,
1463775591,Sense Booster,,,0,,Cliff Lanning,4+,EN,30688256,Games,"Games, Puzzle, Strategy",24/05/2019,24/05/2019,,,,,,,,,,,,,,,,,,,,
1463884386,Pro Players,,,0,,caner cop,4+,EN,18246656,Social Networking,"Social Networking, Games, Strategy, Sports",22/05/2019,22/06/2019,,,,,,,,,,,,,,,,,,,,
1463922543,Real Railroad Crossing 3D,,,0,,Syed Razi Ahmed,4+,EN,94102528,Games,"Games, Simulation, Education, Strategy",17/05/2019,17/05/2019,,,,,,,,,,,,,,,,,,,,
1463954544,Laser Pop,,,0,,Muhammad Abdul Satar,4+,EN,69315584,Games,"Games, Puzzle, Strategy",22/05/2019,6/06/2019,,,,,,,,,,,,,,,,,,,,
1464125234,City Defense-Fun Tower Defense,,,0,,Lupimedia Ltd,9+,EN,181606400,Games,"Games, Simulation, Entertainment, Strategy",27/06/2019,23/07/2019,,,,,,,,,,,,,,,,,,,,
1464130016,Taxi Idle - 3D Game,,,0,"0.99, 1.99, 2.99",Alex Shibkov,4+,EN,97239040,Games,"Games, Simulation, Entertainment, Strategy",28/05/2019,31/07/2019,,,,,,,,,,,,,,,,,,,,
1464265840,Maze Bash,,,0,"2.99, 4.99, 9.99, 34.99, 9.99","AbroDev, LLC",9+,EN,860944384,Games,"Games, Strategy, Puzzle",31/07/2019,31/07/2019,,,,,,,,,,,,,,,,,,,,
1464301587,Idle Funny Factory,,,0,"1.99, 9.99, 4.99, 19.99, 49.99, 99.99, 3.99",bin jiang,4+,EN,88092672,Games,"Games, Simulation, Strategy",1/06/2019,17/06/2019,,,,,,,,,,,,,,,,,,,,
1464309201,Find in Mind Pro,,,1.99,"2.99, 0.99, 5.99",Burak Sendag,4+,EN,13810688,Games,"Games, Productivity, Strategy, Family",19/05/2019,19/05/2019,,,,,,,,,,,,,,,,,,,,
1464358271,Chogue,,,0,,Pippin Barr,4+,EN,55354368,Games,"Games, Strategy, Board",24/07/2019,24/07/2019,,,,,,,,,,,,,,,,,,,,
1464393287,Glowing Heart Puzzle,,,0,,Syed Hussain,4+,EN,88968192,Games,"Games, Strategy, Puzzle",26/06/2019,12/07/2019,,,,,,,,,,,,,,,,,,,,
1464481838,WW2 Battle Front Simulator,,,,"4.99, 19.99, 9.99, 49.99, 2.99, 4.99",Cogoo Inc.,4+,EN,541718528,Games,"Games, Strategy, Entertainment, Simulation",16/07/2019,16/07/2019,,,,,,,,,,,,,,,,,,,,
1464482102,Auto Chess:Origin,4.5,2943,0,"0.99, 9.99, 19.99, 4.99, 9.99, 4.99, 1.99, 49.99, 99.99, 2.99",Dragonest,12+,EN,775446528,Games,"Games, Strategy",6/06/2019,30/07/2019,,,,,,,,,,,,,,,,,,,,
1464484131,Pick 21,,,0.99,,Kinezo Consulting,4+,EN,15717376,Games,"Games, Entertainment, Strategy, Card",23/05/2019,23/05/2019,,,,,,,,,,,,,,,,,,,,
1464490351,Hit And Knock Down Tin Cans 3D,,,0,,Syed Razi Ahmed,4+,EN,95923200,Games,"Games, Sports, Strategy, Sports",23/05/2019,23/05/2019,,,,,,,,,,,,,,,,,,,,
1464491136,3D Bottle Break - Shooing Game,,,0,,"Guangzhou Yun Qing Technology Co.,Ltd.",12+,"EN, ZH, ZH",30654464,Games,"Games, Entertainment, Action, Strategy",25/05/2019,25/05/2019,,,,,,,,,,,,,,,,,,,,
1464491327,Football Team Builder Pro,,,4.99,,Nguyen SonTung,4+,EN,47035392,Sports,"Sports, Strategy, Sports, Games",24/05/2019,19/07/2019,,,,,,,,,,,,,,,,,,,,
1464496366,Gangster Gene,3.5,12,0,"0.99, 4.99, 9.99, 99.99, 19.99, 49.99, 4.99, 49.99",Oasis Games,12+,EN,112802816,Games,"Games, Role Playing, Strategy",3/06/2019,3/06/2019,,,,,,,,,,,,,,,,,,,,
1464510254,"""Lock's Quest""",,,,,HandyGames,9+,"DA, EN, FI, FR, DE, IT, NB, RU, ES, SV",1565436928,Games,"Games, Strategy, Adventure",5/09/2019,5/09/2019,,,,,,,,,,,,,,,,,,,,
1464565856,Reflectiv,,,0.99,,Firat Ozsar\u0131kam\u0131s,4+,EN,10679296,Games,"Games, Strategy, Puzzle",26/05/2019,26/05/2019,,,,,,,,,,,,,,,,,,,,
1464611681,Catch Me Worldwide,,,0,,Bit Dumb Games,4+,EN,8207360,Games,"Games, Strategy, Board",26/05/2019,7/06/2019,,,,,,,,,,,,,,,,,,,,
1464627686,CodeWords - Name Clue Game,5,18,0,,Misquamicut Technologies LLC,12+,EN,31581184,Games,"Games, Word, Social Networking, Strategy",24/06/2019,1/08/2019,,,,,,,,,,,,,,,,,,,,
1464644093,Stamp Shop,,,0,,YeMing Dong,4+,"EN, FR, JA, KO, ZH, ZH",42352640,Games,"Games, Strategy, Simulation",16/06/2019,1/08/2019,,,,,,,,,,,,,,,,,,,,
1464661314,Viking:War of the kings,,,0,,Ericksone Marcionelli,9+,EN,18657280,Games,"Games, Entertainment, Action, Strategy",27/05/2019,27/05/2019,,,,,,,,,,,,,,,,,,,,
1464670561,Dark Mirage,,,0,,Gabriel Viana,12+,EN,40073216,Games,"Games, Casual, Strategy",16/06/2019,19/06/2019,,,,,,,,,,,,,,,,,,,,
1464689959,Dig Master,4,7,0,,Plexonic,4+,EN,174036992,Games,"Games, Casual, Strategy",7/06/2019,13/07/2019,,,,,,,,,,,,,,,,,,,,
1464696375,Roller Color Helix,,,0,,Madhav Patel,4+,EN,67576832,Games,"Games, Casual, Strategy, Entertainment",24/05/2019,24/05/2019,,,,,,,,,,,,,,,,,,,,
1464737001,Idle Bee,,,0,,Sonmez Sogut,4+,"EN, ZH",14767104,Games,"Games, Strategy, Simulation",4/06/2019,4/06/2019,,,,,,,,,,,,,,,,,,,,
1464768677,BoopaJoop : Fun Platform Game,,,0,"0.99, 1.99, 2.99",Lupimedia Ltd,4+,EN,130367488,Games,"Games, Casual, Strategy",16/06/2019,25/06/2019,,,,,,,,,,,,,,,,,,,,
1464774374,Tower Defense: Next WAR,,,0,"1.99, 8.99, 23.99",Viktor Letkov,12+,EN,104195072,Games,"Games, Strategy",5/06/2019,5/06/2019,,,,,,,,,,,,,,,,,,,,
1464873814,Super Chef World,4.5,256,0,"1.99, 4.99, 9.99, 2.99, 1.99, 4.99, 19.99, 6.99, 19.99, 6.99",Nguyen Duc Tien,4+,EN,652736512,Games,"Games, Simulation, Entertainment, Strategy",26/05/2019,22/06/2019,,,,,,,,,,,,,,,,,,,,
1464887142,Tank Offensive,,,0.99,,JOhn Lyons,4+,EN,3221504,Games,"Games, Strategy, Entertainment, Board",11/06/2019,11/06/2019,,,,,,,,,,,,,,,,,,,,
1464890113,CarWash Tycoon,2,33,0,,Ksenia Aprelkova,4+,EN,88105984,Games,"Games, Strategy, Role Playing",25/05/2019,14/06/2019,,,,,,,,,,,,,,,,,,,,
1464910809,TankHit - 2 Player Tank Wars,,,0,,RHM INTERACTIVE O\xdc,4+,EN,98866176,Games,"Games, Casual, Strategy, Entertainment",24/05/2019,24/05/2019,,,,,,,,,,,,,,,,,,,,
1464919511,God Clicker,3,11,0,"2.99, 4.99, 1.99",JoyBits Ltd.,4+,"ZH, EN, RU",363468800,Games,"Games, Strategy, Simulation, Education",11/06/2019,16/07/2019,,,,,,,,,,,,,,,,,,,,
1464934452,Jump and Roll - The Game,,,0,,Sebastian Heinen,4+,EN,8037376,Games,"Games, Adventure, Strategy",2/06/2019,2/06/2019,,,,,,,,,,,,,,,,,,,,
1465056637,Sort-O - Rack-O inspired game,,,0.99,,Chris Wolf,4+,EN,135519232,Games,"Games, Entertainment, Strategy, Card",26/05/2019,28/05/2019,,,,,,,,,,,,,,,,,,,,
1465062064,Clash of Mythos,4.5,11,0,"4.99, 0.99, 9.99, 19.99, 49.99, 29.99",37GAMES,12+,EN,312524800,Games,"Games, Strategy, Role Playing",31/07/2019,31/07/2019,,,,,,,,,,,,,,,,,,,,
1465081625,Flick Ten\uff01,,,0,,Mobnet Technology Ltd,9+,"EN, ZH",189910016,Games,"Games, Strategy, Casual",29/05/2019,28/06/2019,,,,,,,,,,,,,,,,,,,,
1465083300,Heroes of Rome: Dangerous Road,,,3.99,,Runesoft,9+,EN,364378112,Games,"Games, Casual, Strategy",1/07/2019,1/07/2019,,,,,,,,,,,,,,,,,,,,
1465088147,"Super Bar,inc.",,,0,,Mobnet Technology Ltd,17+,"EN, ZH",136028160,Games,"Games, Simulation, Strategy",26/05/2019,26/05/2019,,,,,,,,,,,,,,,,,,,,
1465090414,Shadow in the dark:,,,0,,Ttyl Ylyy,4+,EN,5281792,Games,"Games, Entertainment, Strategy, Puzzle",29/05/2019,29/05/2019,,,,,,,,,,,,,,,,,,,,
1465167260,Runder Ball,,,0,,David Wetter,4+,EN,51213312,Games,"Games, Lifestyle, Action, Strategy",28/05/2019,28/05/2019,,,,,,,,,,,,,,,,,,,,
1465171565,Backgammon 3D \u25bd\u2219\u25b2,,,0,2.99,Mohammad Masri,4+,"AR, EN, FR, TR",20958208,Games,"Games, Strategy, Board, Entertainment",29/05/2019,14/06/2019,,,,,,,,,,,,,,,,,,,,
1465184094,Unicorn Startup Simulator,,,1.99,,Alberto Gruppioni,4+,EN,25802752,Games,"Games, Strategy, Reference, Simulation",27/05/2019,27/05/2019,,,,,,,,,,,,,,,,,,,,
1465225413,Drug Store Game,,,0,,Rubab Zaidi,17+,EN,104385536,Games,"Games, Business, Role Playing, Strategy",1/06/2019,1/06/2019,,,,,,,,,,,,,,,,,,,,
1465332455,Generala,,,0,,Diego Lattanzio,4+,EN,85862400,Games,"Games, Board, Strategy",3/06/2019,3/06/2019,,,,,,,,,,,,,,,,,,,,
1465366515,"I,God",,,0,,Hirokazu Horie,9+,"ZH, EN, JA",43199488,Games,"Games, Utilities, Simulation, Strategy",31/07/2019,31/07/2019,,,,,,,,,,,,,,,,,,,,
1465371418,Mathoku Intro,,,0,,Kairos Development Co,4+,EN,10120192,Education,"Education, Games, Puzzle, Strategy",29/05/2019,29/05/2019,,,,,,,,,,,,,,,,,,,,
1465398070,Archer Anchor : Target Master,,,0,,Zz Vkfbfh,4+,EN,59189248,Games,"Games, Strategy, Action, Entertainment",27/05/2019,20/07/2019,,,,,,,,,,,,,,,,,,,,
1465448157,Green Baldi and Red Granny,,,0,,granny horror baldi,4+,EN,278983680,Games,"Games, Puzzle, Strategy",29/05/2019,29/05/2019,,,,,,,,,,,,,,,,,,,,
1465450513,Limited Connection,,,0,,Brandon Gonzalez,4+,EN,81966080,Games,"Games, Action, Strategy",2/07/2019,2/07/2019,,,,,,,,,,,,,,,,,,,,
1465452819,Empire_mobile,,,0,,Frank-Peter Poschmann,4+,EN,10339328,Games,"Games, Strategy",21/06/2019,16/07/2019,,,,,,,,,,,,,,,,,,,,
